Airport Name,Zipcode
Mpwapwa Airport,None
Nachingwea Airport,None
Njombe Airport,None
Ngara Airport,None
Pemba Airport,None
Singida Airport,None
Same Airport,None
Seronera Airport,None
Songea Airport,None
Sumbawanga Airport,None
Shinyanga Airport,None
Tabora Airport,None
Tanga Airport,None
Nansio Airport,None
Urambo Airport,None
Utete Airport,None
Uvinza Airport,None
West Kilimanjaro Airport,None
Kákahalom Airfield,None
Kalocsa/Foktő Airport,None
Héviz Airfield,None
Balatonederics,None
Arua Airport,None
Bundibugyo Airport,None
Gulu Airport,None
Pakuba Airfield,None
Kajjansi Airfield,None
Kakira Airport,None
Kasese Airport,None
Kitgum Airport,None
Mbarara Airport,None
Masindi Airport,None
Moroto Airport,None
Mweya Airport,None
Bugungu Airport,None
Soroti Airport,None
Tororo Airport,None
Hawabango Airport,None
Cabin Creek US Forest Service Airport,None
Greene County-Lewis A. Jackson Regional Airport,None
Welch Municipal Airport,None
Elkader Airport,None
Poyner Airport,None
Bartlett Field,None
Pierson Field,None
Day Field,None
Estle Field,None
Edgren Airport,None
Lawton Airport,None
Hedgewood Landing Airport,None
Nesler Field,None
Iboki Airport,None
Devils Mountain Lodge Airport,None
Sicogon Airstrip,None
Pulau Panjang Airport,None
Cilacap Wulung Airport,None
Ketapang Airport,None
Berau Airport,None
Blimbingsari Airport,None
Lasondre Airport,None
Letkol Wisnu Airstrip,None
Aboge Airstrip,None
Amazu Airstrip,None
Ambisibil Airstrip,None
Angguruk Airstrip,None
Arsbol Airstrip,None
Bentiang Airstrip,None
Beoga Airport,None
Bime Airstrip,None
Binsari Airstrip,None
Binuang Airstrip,None
Biri Airstrip,None
Bomela Airport,None
Bomoani Airstrip,None
Borme Airstrip,None
Buduk Kabul Airstrip,None
Bugalaga Airstrip,None
Calang Airstrip,None
Comoro Airstrip,None
Dagai Airport,None
Datah Dian Airstrip,None
Daufo Airfield,None
Derapos Airstrip,None
Dou Airstrip,None
Doyo Baru Airport,None
Eaopoto Airstrip,None
Eri Airstrip,None
Faowi Airstrip,None
Fef Airport,None
Foao Airstrip,None
Fruata Airstrip,None
Geyarek Airstrip,None
Gilgal Airstrip,None
Gusimawa Airstrip,None
Haya Airstrip,None
Hing Airstrip,None
Hitadipa Airport,None
Holuwon Airstrip,None
Hubliki Airstrip,None
Hulu Atas,None
Ibele Airstrip,None
Kaiy Airstrip,None
Kaesah Airstrip,None
Illaga III Airport,None
Ilugwa/Antara Airport,None
Iratoi Airstrip,None
Iray Airstrip,None
Iwur Airstrip,None
Jila Airstrip,None
Jita Airstrip,None
Kanggime Airstrip,None
Kasonaweja Airstrip,None
Kaure  Airstrip,None
Kedembak Airstrip,None
Kelansam Airstrip,None
Keneyan Airstrip,None
Kerapak Airstrip,None
Kiwi Airstrip,None
Kobakma Airstrip,None
Komopa Airstrip,None
Koropun Airstrip,None
Kuala Kurun,None
Kuala Randau Airstrip,None
Kustera Airstrip,None
Kwerba Airstrip,None
Kwijawagi,None
Lake Holmes Airstrip,None
Landikma Airstrip,None
Langda Airstrip,None
Lokok Airstrip,None
Long Alango Airstrip,None
Long Rungan,None
Long Segar Airstrip,None
Luban Airstrip,None
Lumbis Airstrip,None
Madya Raya Airstrip,None
Magoda Airstrip,None
Oklip Airstrip,None
Nalca Airstrip,None
Nanga Labang Airstrip,None
Nanga Mawong Airstrip,None
Nanga Merakai Airstrip,None
Nanga Nyabu Airstrip,None
Nanga Ruan Airstrip,None
Nenei Airstrip,None
Nain Baru Airstrip,None
Nania Airstrip,None
Nipsan Airstrip,None
Okyap Airstrip,None
Omban Airstrip,None
Onondowa/Rampi Airport,None
Padang Pagai Airstrip,None
Pagai Airstrip,None
Panggema/Hasan Airport,None
Papasena Airstrip,None
Pass Valley Airstrip,None
Piramid Airstrip,None
Pit River Airstrip,None
Pogapa Airstrip,None
Polimo Airstrip,None
Poga Airstrip,None
Prongkoli Airstrip,None
Puldamat,None
Rantau Prapat/Padang Halaban Airport,None
Riam Sejawak Airstrip,None
Ros Bori Airstrip,None
Samboka Airstrip,None
Sape Airstrip,None
Sela Airstrip,None
Seradala Airstrip,None
Serimbu Airstrip,None
Serukam,None
Sikari Airstrip,None
Silimo Airstrip,None
Syekh Hamzah Fansyuri Airport,None
Siriwo Airstrip,None
Soba Airstrip,None
Sumo Airstrip,None
Sumtamon Airstrip,None
Sungai Tontang Airstrip,None
Suswa Airstrip,None
Synopi Airstrip,None
Taige Airstrip,None
Taiyeve Airstrip,None
Takar Airstrip,None
Tangma Airstrip,None
Tanjung Maju Airstrip,None
Tayayi Airstrip,None
Testega Airstrip,None
Timepa Airstrip,None
Turimo Airstrip,None
Waff Airstrip,None
Walerek Airstrip,None
Walma Airstrip,None
Wandama Airstrip,None
Wanggemalu Airstrip,None
Wolo Airstrip,None
Wunin Airstrip,None
Yaniruma Airstrip,None
Yapil Airstrip,None
Yigi Airstrip,None
Yogosem Airstrip,None
Alama Airstrip,None
Bawean Airport,None
Kangean Field,None
Aideralma Airstrip,None
Enggano Airport,None
Apowo Airstrip,None
Aurimi Wzil Airstrip,None
Bareri Airport,None
Bari Airport,None
Basiem Airport,None
Awinbon Airstrip,None
Anik Airstrip,None
Yaosakor Airstrip,None
Weda Bay Airport,None
Apalapsili Airport,None
Anggi Airport,None
Gunung Batin Airport,None
Altiport du Col du Béal,None
Altiport du Col De Belledonne,None
Altiport du Col de Sarenne,None
Coste Del Palm Airport,None
Dome De La Lauze Airport,None
Glacier Du Tacul Altiport,None
Altisurface du Glacier Du Tour,None
La Tête Des Champs Altiport,None
Chateau de Montmeilleur,None
Mont Llaret Roc d'Aude Airfield,None
Praz Sauge Et Pre Vernay Airport,None
Quatre Veziaux Airport,None
St Roch Mayeres Airport,None
Luçon - Chasnais Aerodrome,None
Doucier ULM,None
Cabrerets ULM,None
Base ULM de Saint Quentin,None
La Motte du Caire Glider Field,None
Fromissard ULM,None
Assumption Island Airport,None
Darros Airport,None
Desroches Airport,None
Farquhar Airport,None
Fossil Downs Airport,None
Marie-Louise Airport,None
Platte Airport,None
Praslin Airport,None
Astove Island Airport,None
Bird Island Airport,None
Coetivy Airport,None
Denis Island Airport,None
Frégate Island Airport,None
Remire Island Airport,None
Sarh Airport,None
Bongor Airport,None
Abeche Airport,None
Moundou Airport,None
Biltine Airport,None
Fada Airport,None
Goz-Beida Airport,None
Lai Airport,None
Ati Airport,None
Bokoro Airport,None
Bol Airport,None
Mongo Airport,None
Am Timan Airport,None
Pala Airport,None
Zouar Airport,None
Bousso Airport,None
Mao Airport,None
Faya Largeau Airport,None
Bardai Zougra Airport,None
Fulleborn Airport,None
Kwekwe East Airport,None
Mhangura Airport,None
Aberdeen Airport,None
Braebourne Airport,None
Beit Bridge Airport,None
Binga Airport,None
Mabalauta Airport,None
Bumi Airport,None
Bosbury Airport,None
C.C. Strip,None
Chirundu Airport,None
Celina Airport,None
Chipinge Airport,None
Cam+Motor Airport,None
Centenary Airport,None
Charles Prince Airport,None
Chizarira Airport,None
Chivu Airport,None
Buffalo Range Airport,None
Dawsons Airport,None
Deka Airport,None
Dudley Airport,None
Eduan Airport,None
Victoria Falls International Airport,None
Fothergill Airport,None
Filabusi Airport,None
Gombera Airport,None
Gwanda Airport,None
Gachegache Airport,None
Gokwe Airport,None
Grand Reef Airport,None
Gaths Mine Airport,None
Gweru Airport,None
Hippo Valley Airport,None
Induna Airport,None
Impinge Airport,None
Itafa Airport,None
Kariba International Airport,None
Kwekwe Airport,None
Kezi Airport,None
Langford Airport,None
Longuiel Airport,None
Lonestar Airfield,None
Lusulu Airport,None
Marondera Airport,None
Mashumbi Airport,None
Hwange Main Camp Airfield,None
Mount Darwin Airport,None
Mabikwa Airport,None
Mahenye Airport,None
Mkonono Airport,None
Mlibizi Airstrip,None
Mana Pools Airport,None
Middle Sabi Airport,None
Mutare Airport,None
Masvingo International Airport,None
Murewa Airport,None
Nyanyadzi Airport,None
Kotwa Airport,None
Plumtree Airport,None
Ratelshoek Airport,None
Barberton Lodge Airfield,None
Renroc Airport,None
Rifa Airstrip,None
Kipling's Rukari Airstrip,None
Rutenga Airport,None
Rusape Airport,None
Zisco Airport,None
Sanyati Estate Airport,None
Zvishavane Airport,None
Sun Yet Sen Airport,None
Spray View Airport,None
Siyalima Airport,None
Tashinga Airport,None
Tiger Bay Airstrip,None
Tinfields Airport,None
Tengwe Airport,None
Tonje Airport,None
Thornhill Air Base,None
Tsholothso Airport,None
Tuli Airport,None
Wedza Airport,None
Hwange National Park Airport,None
Hwange (Town) Airport,None
Yomba Airport,None
Inyati Airport,None
Zaka Airport,None
Branson West Airport,None
Chilumba Prv Airport,None
Chelinda Malawi Airport,None
Chileka International Airport,None
Club Makokola Airport,None
Ntchisi Airport,None
Chitipa Airport,None
Dwangwa Airport,None
Karonga Airport,None
Kasungu Airport,None
Lilongwe International Airport,None
Nkhota Kota Airport,None
Old Lilongwe Airport,None
Lifupa Airport,None
Mchinji Airport,None
Mangochi Airport,None
Monkey Bay Airport,None
Mzimba Airport,None
Ngabu Airport,None
Nsanje Airport,None
Salima Airport,None
Nchalo Sucoma Airport,None
Mtakatata Airport,None
Mzuzu Airport,None
Zomba Airport,None
Katse Airport,None
Lebakeng Airport,None
Leribe Airport,None
Flaxman Island Airstrip,None
Matsaile Airport,None
Mafeteng Airport,None
Mohale's Hoek Airport,None
Mokhotlong Airport,None
Malefiloane Airstrip,None
Moshoeshoe I International Airport,None
Mohlanapeng Airport,None
Mashai Store Airport,None
Matabeng Store Airport,None
Mejametalana Airbase,None
Nohanas Airport,None
Nkaus Airport,None
Pelaneng Airport,None
Quthing Airport,None
Qacha's Nek Airport,None
Sehonghong Airport,None
Sekakes Airport,None
Semonkong Airport,None
Seshutes Airport,None
St. Theresa Airport,None
Thaba-Tseka Airport,None
Tebellong Airport,None
Tlokoeng Airport,None
Ai-Ais Airport,None
Aroab B Airport,None
Aussenkehr Airport,None
Aminuis Airstrip,None
Arandis Airport,None
Aus Airport,None
Ariamsvley Airport,None
Bethanien Airport,None
Bitterwasser Lodge & Flying Club Airfield,None
Epukiro Airport,None
Eenhana Airport,None
Gobabis Airport,None
Gochas Airstrip,None
Grootfontein Airport,None
Farm Whitwater East Landing Strip,None
Omaruru Game Lodge Airport,None
Gravenstein Prv Airport,None
Helmeringhausen Airport,None
Halali Airport,None
Hobas Airport,None
Intu Africa Pan Airport,None
Karibib Airport,None
Karasburg Airport,None
Kalahari Game Lodge Airport,None
Kamanjab Airport,None
Katima Mulilo Airport,None
Keetmanshoop Airport,None
Lianshulu Airport,None
Luderitz Airport,None
Meob Bay Landing Site,None
Mount Etjo Airport,None
Midgard Airport,None
Maltahoehe Airstrip,None
Mariental Airport,None
Mokuti Lodge Airport,None
Namutoni Airport,None
Ondangwa Airport,None
Omega Airport,None
Oranjemund Airport,None
Okahao Airport,None
Outjo Airport,None
Omaruru Airport,None
Okahandja Airstrip,None
Okaukuejo Airport,None
Opuwa Airport,None
Oshakati Airport,None
Operet Airport,None
Otjiwarongo Airport,None
Ruacana Airport,None
Rag Rock Airport,None
Rundu Airport,None
Skorpion Mine Airport,None
Sossusvlei Mountain Lodge Airport,None
Swakopmund Airport,None
Osona Airstrip,None
Solitaire Airport,None
Stampriet Pan Airport,None
Sesriem Airstrip,None
Strate Airport,None
Terrace Bay Airport,None
Tsumkwe Airport,None
Tsumeb Airport,None
Uis Mine Airport,None
Walvis Bay Airport,None
Wolwedans Airport,None
Eros Airport,None
Canon Lodge Airport,None
Ndolo Airport,None
Kimpoko Airport,None
Nsangi Airport,None
Muanda Airport,None
Tshela Airport,None
Kitona Base Airport,None
Boma Airport,None
Luozi Airport,None
Tshimpi Airport,None
Inga Airport,None
Lukala Airport,None
N'Kolo-Fuma Airport,None
Inkisi Airport,None
Kwilu-Ngongo Airport,None
Luheki Airport,None
Mvula Sanda Airport,None
Inongo Airport,None
Bongimba Airport,None
Bikoro Airport,None
Oshwe Airport,None
Beno Airport,None
Bonkita Airport,None
Kempa Airport,None
Isongo Airport,None
Nioki Airport,None
Mushie Airport,None
Boshwe Airport,None
Djokele Airport,None
Malebo Airport,None
Bandundu Airport,None
Bolongonkele Airport,None
Bindja Airport,None
Semendua Airport,None
Basango Mboliasa Airport,None
Ipeke Airport,None
Kempile Airport,None
Basengele Airport,None
Kikwit Airport,None
Idiofa Airport,None
Vanga Airport,None
Lusanga Airport,None
Kahemba Airport,None
Banga Airport,None
Kajiji Airport,None
Banza Lute Airport,None
Mangai Ii Airport,None
Boko Airport,None
Popokabaka Airport,None
Busala Airport,None
Fatundu Airport,None
Ito Airport,None
Masi Manimba Airport,None
Kikongo Sur Wamba Airport,None
Kimafu Airport,None
Yuki Airport,None
Malanga Airport,None
Kimbau Airport,None
Wamba Luadi Airport,None
Tono Airport,None
Nzamba Airport,None
Nyanga Airport,None
Ngi Airport,None
Kipata Katika Airport,None
Kolokoso Airport,None
Masamuna Airport,None
Mongo Wa Kenda Airport,None
Moanza Airport,None
Mukedi Airport,None
Mazelele Airport,None
Bokela Airport,None
Yasa Bongo Airport,None
Matari Airport,None
Kimpangu Airport,None
Missayi Airport,None
Mbandaka Airport,None
Monieka Airport,None
Ingende Airport,None
Yembe Moke Airport,None
Basankusu Airport,None
Beongo Airport,None
Mentole Airport,None
Kodoro Airport,None
Ngumu Airport,None
Libenge Airport,None
Imesse Airport,None
Engengele Airport,None
Gbadolite Airport,None
Abumumbazi Airport,None
Bau Airport,None
Bokada Airport,None
Mokaria-Yamoleka Airport,None
Goyongo Airport,None
Gemena Airport,None
Kala Airport,None
Lombo Airport,None
Kotakoli Airport,None
Mpaka Airport,None
Mombongo Airport,None
Karawa Airport,None
Tandala Airport,None
Bumbar Airport,None
Gbado Airport,None
Gwaka Airport,None
Lisala Airport,None
Bosondjo Airport,None
Bolila Airport,None
Binga Airport,None
Bokungu Airport,None
Mondombe Airport,None
Wema Airport,None
Yalingimba Airport,None
Boende Airport,None
Boteka Airport,None
Ikela Airport,None
Monkoto Airport,None
Yemo Airport,None
Kisangani Simisini Airport,None
Bangoka International Airport,None
KM 95 CFL Airport,None
Katende Airport,None
Yangambi Airport,None
Lokutu Airport,None
Doko Airport,None
Dungu-Uye Airport,None
Doruma Airport,None
Aba Airport,None
Matari Airport,None
Watsa Airport,None
Faradje Airport,None
Luniemu Airport,None
Kere Kere Airport,None
Bunia Airport,None
Bambili-Dingila Airport,None
Mahagi Airport,None
Kilomines Airport,None
Yedi Airport,None
Buta Zega Airport,None
Aketi Airport,None
Ango Airport,None
Bukavu Kavumu Airport,None
Rughenda Airfield,None
Mulungu Airport,None
Nzovu Airport,None
Bulongo Kigogo Airport,None
Kimano Ii Airport,None
Shabunda Airport,None
Goma International Airport,None
Rutshuru Airport,None
Lubero Airport,None
Ishasha Airport,None
Katanda Rusthuru Airport,None
Beni Airport,None
Obaye Airport,None
Rwindi Airport,None
Kindu Airport,None
Tingi-Tingi Airport,None
Kamisuku Airport,None
Kinkungwa Airport,None
Kampene Airport,None
Kiapupe Airport,None
Lulingu Tshionka Airport,None
Moga Airport,None
Obokote Airport,None
Kasongo Airport,None
Kailo Airport,None
Punia Airport,None
Punia-Basenge Airport,None
Saulia Airport,None
Kasese Airport,None
Phibraki Airport,None
Kamituga Airport,None
Lugushwa Airport,None
Lubumbashi International Airport,None
Pweto Airport,None
Mulungwishi Airport,None
Fungurume Airport,None
Kasenga Airport,None
Kamatanda Airport,None
Mwadingusha Airport,None
Kolwezi Airport,None
Mutshatsha Airport,None
Kisenge Airport,None
Lubudi Airport,None
Mitwaba Airport,None
Manono Airport,None
Moba Airport,None
Mukoy Airport,None
Kabombo Airport,None
Bukena Airport,None
Kalemie Airport,None
Sominka Airport,None
Pepa Airport,None
Kansimba Airport,None
Lusinga Airport,None
Kabalo Airport,None
Nyunzu Airport,None
Luvua Airport,None
Kongolo Airport,None
Kamina Base Airport,None
Ville Airport,None
Songa Airport,None
Sandoa Airport,None
Kanene Airport,None
Dilolo Airport,None
Kasaji Airport,None
Kapanga Airport,None
Kaniama Airport,None
Luena Airport,None
Kaniama Airport,None
Kananga Airport,None
Lubondaie Airport,None
Kasonga Airport,None
Luiza Airport,None
Moma Airport,None
Mboi Airport,None
Muambi Airport,None
Tshikapa Airport,None
Bulape Airport,None
Mutoto Airport,None
Luebo Airport,None
Musese Airport,None
Diboko Airport,None
Tshibala Airport,None
Tshikaji Airport,None
Katubwe Airport,None
Lutshatsha Airport,None
Kalonda Airport,None
Lodja Airport,None
Kole Sur Lukenie Airport,None
Dingele Airport,None
Lomela Airport,None
Kutusongo Airport,None
Katako'kombe Airport,None
Shongamba Airport,None
Lusambo Airport,None
Tshumbe Airport,None
Lukombe-Batwa Airport,None
Wasolo Airport,None
Mweka Airport,None
Wembo-Nyama Airport,None
Bena-Dibele Airport,None
Dikungu Airport,None
Basongo Airport,None
Ilebo Airport,None
Dekese Airport,None
Idumbe Airport,None
Mbuji Mayi Airport,None
Bibanga Airport,None
Gandajika Airport,None
Mwene-Ditu Airport,None
Kipushi Airport,None
Kashia Airport,None
Munkamba Airport,None
Kisengwa Airport,None
Lubao Airport,None
Tunta Airport,None
Finleyville Airpark,None
Amvémé Airport,None
Akieni Airport,None
Gamba Airport,None
Kintail Farm Airport,None
Taylor Field,None
Flint River Nursery Airport,None
Big Creek Flying Ranch Airport,None
Alexander Memorial Airport,None
Patterson Island Airport,None
Wellers Landing Airport,None
Eliott Barrow Airport,None
Hodges Airpark,None
Briggs Field,None
Richards Airport,None
Townsend Air Strip,None
Antique Acres Airport,None
Cedar Ridge Airport,None
Flying 'H' Ranch Airport,None
Dresden Airport,None
Whispering Pines Airport,None
Diamond S Airport,None
Adams Airport,None
Coleman Field,None
Gabbs Airport,None
Bafoulabe Airport,None
Bougouni Airport,None
Bourem Airport,None
Dioila Airport,None
Douentza Airport,None
Faladie Airport,None
Goundam Airport,None
Gao Airport,None
Kenieba Airport,None
Kidal Airport,None
Ke-Macina Airport,None
Kolokani Airport,None
Koutiala Airport,None
Kita Airport,None
Kayes Dag Dag Airport,None
Markala Airport,None
Mopti Airport,None
Menaka Airport,None
Niafunke Airport,None
Nara Airport,None
Nioro du Sahel Airport,None
Sikasso Airport,None
Dignangan Airport,None
Timbuktu Airport,None
Tessalit Airport,None
Yélimané Airport,None
Guasopa Airport,None
Fishburn Airfield,None
Burn Airfield,None
Camphill Airfield,None
Bowerswaine Farm Airfield,None
Boston Aerodrome,None
Glenswinton Farm Airstrip,None
Redmoor Farm Airstrip,None
Crowland Glider Field,None
Niden Manor Farm Airstrip,None
Lyminge Airstrip,None
Bowerchalke Airfield,None
Bridlington Airfield,None
Garton Field Airstrip,None
Stoke Airfield,None
Latch Farm Airstrip,None
Hollym Airfield,None
Slieve Croob Airfield,None
Swanborough Farm Airstrip,None
Willingale Airstrip,None
Stonehill Farm Airstrip,None
Osbaston Lodge Farm Airstrip,None
Rhedyn Coch Farm Airstrip,None
Loughbrickland Airstrip,None
Luxter Farm Airstrip,None
Carrickmore Airstrip,None
Raydon Wings,None
Topcroft Farm Airstrip,None
Mayfield Farm Airstrip,None
Marsh Court Manor Private Airstrip,None
Manor Farm Airstrip,None
Hanbeck Farm Airstrip,None
Lodge Field House Airstrip,None
Inglesham Private Airstrip,None
Bridge Cottage Airstrip,None
Selby House Farm Airstrip,None
Balgrummo Steading Airstrip,None
Shempston Farm Airstrip,None
Outer Skerries Airport,None
Banjul International Airport,None
Fuerteventura Airport,None
Kobuleti Airfield,None
Ozurgeti Air Base,None
Pskhu,None
Christians Folly Airport,None
Winge Farms Airport,None
Smith Field,None
River Bend Airport,None
Southern Oaks Airport,None
Kourou airport,None
Bo Airport,None
Pope Field,None
Hastings Airport,None
Kabala Airport,None
Kenema Airport,None
Yengema Airport,None
Quebo Airport,None
Bafatá Airport,None
Bubaque Airport,None
Cufar Airport,None
Gabu Airport,None
Osvaldo Vieira International Airport,None
Ajena Airstrip,None
Garachiné Airport,None
Black Diamond/Flying R Ranch Airport,None
NEEM Camp Skiway,None
Gisp Ice Landing Strip,None
North Grip Ice Landingstrip,None
Sødalen Landingstrip,None
Summit Ice Landingstrip,None
Kraulshavn Icestrip,None
Buchanan Airport,None
Robertsport/Cape Mount Airport,None
Cape Palmas Airport,None
Greenville Sinoe Airport,None
Lamco Airport,None
Spriggs Payne Airport,None
Gulgubip Airport,None
Sasstown Airport,None
Tchien Airport,None
Voinjama Airport,None
Inezgane Airport,None
Tan Tan Airport,None
Ouezzane Airport,None
Bouarfa Airport,None
Bassatine Airport,None
Fes Sefrou Airport,None
Smara Airport,None
Ben Slimane Airport,None
Mogador Airport,None
El Jadida Airport,None
Taroudant Airport,None
Sidi Slimane Airport,None
Kiniéro Airport,None
Goodnews Airport,None
Dodji Airport,None
Goads field,None
Gora Airstrip,None
Kolda North Airport,None
Kaolack Airport,None
Podor Airport,None
Richard Toll Airport,None
Bakel Airport,None
Kédougou Airport,None
Tambacounda Airport,None
Aioun el Atrouss Airport,None
Boutilimit Airport,None
Tichitt Airport,None
Tidjikja Airport,None
Abbaye Airport,None
Kiffa Airport,None
Timbedra Airport,None
Néma Airport,None
Akjoujt Airport,None
Kaédi Airport,None
Letfotar Airport,None
Dahara Airport,None
Sélibaby Airport,None
Tamchakett Airport,None
Atar International Airport,None
Nouadhibou International Airport,None
Tazadit Airport,None
Arnissa Airport,None
Missolonghi,None
Thiva,None
Maleme Air Base,None
Myrini - Karditsa,None
Kolhiko Airfield,None
Grand Cess Airport,None
Granite Mountain Air Station,None
Chiquimula Airport,None
Dos Lagunas Airport,None
El Naranjo Airport,None
Paso Caballos Airport,None
El Naranjo Airport,None
El Petén Airport,None
Uaxactun Airport,None
SANTIAGO,None
Nebaj,None
Barillas upper,None
San Luis Ixcan Valle Uno Candelaria,None
Rancho Pal,None
Xalbal,None
Flore del Norte Airport,None
Los Angeles Airstrip,None
Cuarto Pueblo Airport,None
Ixquisis Airport,None
Nueva Generación Maya Airport,None
Jayabaj Airport,None
Zacualpa Airport,None
Uspantan Airport,None
Xuctul Airport,None
San Pedro Cotija Airport,None
Sayaxché Airport,None
El Estor Airport,None
Playa Grande Airport,None
Kirawira B Aerodrome,None
Beyla Airport,None
Conakry International Airport,None
Fria Airport,None
Gbenko Airport,None
Kawass Airport,None
Kissidougou Airport,None
Tata Airport,None
Macenta Airport,None
Nzérékoré Airport,None
Boké Baralande Airport,None
Sangarédi Airport,None
Sambailo Airport,None
Siguiri Airport,None
Kankan Airport,None
Agostinho Neto Airport,None
Gordonsville Municipal Airport,None
Bemichi Airport,None
Botopasi Airport,None
Djumu-Djomoe Airport,None
Ladouanie Airport,None
Washabo Airport,None
Highland-Winet Airport,None
Hyampom Airport,None
Pawnee Municipal Airport,None
Adaba Airport,None
Lideta Army Airport,None
Baco Airport,None
Bahir Dar Airport,None
Harford Field,None
Combolcha Airport,None
Dembidollo Airport,None
Debra Marcos Airport,None
Dodola Airport,None
Aba Tenna Dejazmach Yilma International Airport,None
Debre Tabor Airport,None
Fincha Airport,None
Robe Airport,None
Ghinnir Airport,None
Gambella Airport,None
Gonder Airport,None
Gode Airport,None
Gore Airport,None
Harar Meda Airport,None
Wilwal International Airport,None
Jimma Airport,None
Kabri Dehar Airport,None
Kelafo East Airport,None
Awassa Airport,None
Mekane Selam Airport,None
Tume Airport,None
Mekele Airport,None
Masslo Airport,None
Metema Airport,None
Mendi Airport,None
Mui River Airport,None
Mizan Teferi Airport,None
Negele Airport,None
Nejjo Airport,None
Nekemte Airport,None
Beles Airport,None
Soddu Airport,None
Sheik Hussein Airport,None
Shakiso Airport,None
Semera Airport,None
Asosa Airport,None
Tippi Airport,None
Waca Airport,None
Warder Airport,None
Haycock Airport,None
Hatzfeldhaven Airport,None
Bujumbura International Airport,None
Kirundo Airport,None
Qilian Airport,None
Alula Airport,None
Baidoa Airport,None
Candala Airport,None
Bardera Airport,None
Eil Airport,None
Bosaso Airport,None
Berbera Airport,None
Lugh Ganane Airport,None
Kisimayu Airport,None
Aden Adde International Airport,None
Obbia Airport,None
Galcaio Airport,None
Scusciuban Airport,None
Erigavo Airport,None
Burao Airport,None
Garowe Airport,None
Assa-Gueyla Airport,None
Djibouti-Ambouli Airport,None
Chabelley Airport,None
Herkale Airport,None
Moucha Airport,None
Obock Airport,None
Tadjoura Airport,None
Badr El Din Airport,None
Inshas Air Base,None
Capital International Airport,None
Ras Banas Airport,None
Hulwan,None
Bir Abu Rahal Airport,None
Habata Airport,None
As Sallum Airport,None
Ras Jimsah New Airport,None
Ras Shukhayr New Airport,None
Daraw Airport,None
Siwa Oasis North Airport,None
El Minya Airport,None
Uthman Air Base,None
Gebel El Basur Air Base,None
Kom Awshim Airport,None
Malan Frein Airport,None
Al Mansurah Airport,None
Deir El Gill Airport,None
Kibrit Airport,None
Abu Suwayr Air Base,None
Bir Jifjafah Airport,None
Bilbeis Air Base,None
Wadi Abu Rish Airport,None
As Salihiyah Airport,None
Sidi Barrani Airport,None
Misheifa Airport,None
Quwaysina Airport,None
Al Ismailiyah Airport,None
El Sharqi Airport,None
El Alamein International Airport,None
El Arish International Airport,None
Assiut International Airport,None
El Nouzha Airport,None
Beni Suef Air Base,None
Cairo West Airport,None
Giza Embaba Airport,None
El Gora Airport,None
Jiyanklis Air Base,None
El Kharga Airport,None
Marsa Alam International Airport,None
Sohag International Airport,None
Mersa Matruh Airport,None
Haelogo Airport,None
October Airport,None
Port Said Airport,None
Sharm El Sheikh International Airport,None
Taba International Airport,None
El Tor Airport,None
Agordat Airport,None
Asmara International Airport,None
Tessenei Airport,None
Princeville Airport,None
Mountain View Airstrip,None
Mauna Kea-Honolii Airport,None
Hi 23 Airstrip,None
Lianshui Airport,None
Amboseli Airport,None
Healy Lake Airport,None
Busia Airport,None
Bura East Airport,None
Bungoma Airport,None
Embu Airport,None
El Wak Airport,None
Kalokol Airport,None
Garissa Airport,None
Garba Tula Airport,None
Homa Bay Airport,None
Hola Airport,None
Kiambere Airport,None
Keekorok Airport,None
Kakamega Airport,None
Kisumu Airport,None
Kericho Airport,None
Kitale Airport,None
Lokitaung Airport,None
Lokichoggio Airport,None
Lodwar Airport,None
Loitokitok Airport,None
Manda Airstrip,None
Loyengalani Airport,None
Mandera Airport,None
Marsabit Airport,None
Maralal (Kisima) Airport,None
Meru Mulika Airport,None
Malindi Airport,None
Mackinnon Road Airport,None
Mara Serena Lodge Airstrip,None
Mtito Andei Airport,None
Makindu Airport,None
Moyale Airport,None
Nyeri Airport,None
Naivasha Airport,None
Moi Air Base,None
Tawi airfield,None
Ukunda Airstrip,None
Wajir Airport,None
Zelten Sw New Airport,None
Sidi Salih Airport,None
Beni Walid Airport,None
Al Wigh Airport,None
Agedabia Airport,None
Al Marj Airport,None
Zuetina Airport,None
Qaryat Al Karmal Airport,None
Al Bumbah North Air Base,None
Al Jufra Airport,None
Al Khuwaymat Airport,None
Bir Umran Airport,None
Waddan Airport,None
Okba Ibn Nafa Air Base,None
Habit Awlad Muhammad Airport,None
Waw Al Kabir Airport,None
Matratin Airport,None
Al Hamada Con 66 East Airport,None
Wadi Buzanad Sw Airport,None
Nanur Airport,None
Sarir Nw Airport,None
Amal V12 Airport,None
Beda (M-3) Airport,None
Bu Attifel Airport,None
Gardabya Airport,None
Gamal Abdel Nasser Airport,None
Ghat Airport,None
Kufra Airport,None
Benina International Airport,None
Mitiga Airport,None
La Abraq Airport,None
Sabha Airport,None
Marsa Brega Airport,None
Ras Lanuf Oil Airport,None
Hon Airport,None
Sarir (C-4) Airport,None
Essider Airport,None
Ghadames East Airport,None
Warehouse 59A Airport,None
Zella 74 Airport,None
Oxy A 103 Airport,None
Alzintan Airport,None
Zueitina Airport,None
Zwara Airport,None
Agropecuaria Lepaguare Airport,None
